Survey_Date,Age,Gender,Region,Industry,Job_Role,Work_Arrangement,Hours_Per_Week,Mental_Health_Status,Burnout_Level,Work_Life_Balance_Score,Physical_Health_Issues,Social_Isolation_Score,Salary_Range,
6/8/2025,35,Male,Africa,Education,DevOps Engineer,Onsite,41,Anxiety,Medium,3,Eye Strain; Neck Pain,2,$100K-120K,
6/8/2025,53,Male,Africa,Professional Services,Quality Assurance,Remote,38,Burnout,Medium,3,Shoulder Pain; Eye Strain,4,$60K-80K,
6/8/2025,44,Male,Oceania,Manufacturing,Business Analyst,Hybrid,47,Burnout,High,5,Shoulder Pain,1,$40K-60K,
6/8/2025,29,Male,Africa,Healthcare,Social Media Manager,Hybrid,41,PTSD,Medium,1,Shoulder Pain; Eye Strain; Neck Pain,2,$60K-80K,
6/8/2025,28,Male,South America,Education,Account Manager,Onsite,38,ADHD,Low,4,Shoulder Pain,2,$60K-80K,
6/8/2025,35,Female,Europe,Technology,Technical Writer,Onsite,58,None,Medium,3,Shoulder Pain; Eye Strain,1,$60K-80K,
6/8/2025,22,Female,Oceania,Professional Services,Operations Manager,Onsite,64,ADHD,High,3,Back Pain,1,$100K-120K,
6/8/2025,31,Male,South America,Finance,Project Manager,Remote,48,None,High,3,Shoulder Pain; Eye Strain,1,$80K-100K,
6/8/2025,47,Male,North America,Technology,DevOps Engineer,Remote,55,PTSD,High,1,Shoulder Pain; Neck Pain,1,$40K-60K,
6/8/2025,23,Male,Oceania,Finance,Social Media Manager,Hybrid,52,Burnout,Medium,3,None,3,$60K-80K,
6/8/2025,62,Female,South America,Technology,Digital Marketing Specialist,Hybrid,41,ADHD,Low,2,Back Pain; Shoulder Pain; Wrist Pain,3,$60K-80K,
6/8/2025,38,Female,North America,Healthcare,Marketing Specialist,Remote,64,Anxiety,High,3,None,3,$60K-80K,
6/8/2025,47,Male,Europe,Technology,Social Media Manager,Onsite,57,Stress Disorder,Medium,2,Back Pain; Shoulder Pain; Eye Strain,1,$120K+,
6/8/2025,36,Male,North America,Professional Services,Research Scientist,Onsite,65,None,Low,1,Back Pain; Shoulder Pain; Neck Pain,2,$100K-120K,
6/8/2025,33,Female,Asia,Professional Services,Data Scientist,Onsite,48,Burnout,Medium,5,Back Pain; Eye Strain; Neck Pain,2,$100K-120K,
6/8/2025,51,Male,Africa,Technology,Product Manager,Onsite,53,PTSD,Low,2,Back Pain; Shoulder Pain; Eye Strain,5,$60K-80K,
6/8/2025,44,Male,Asia,Technology,Content Writer,Remote,62,ADHD,Medium,4,Back Pain; Eye Strain; Wrist Pain,1,$100K-120K,
6/8/2025,58,Male,South America,Professional Services,Account Manager,Hybrid,52,Anxiety,Low,4,Eye Strain,2,$60K-80K,
6/8/2025,52,Female,North America,Professional Services,DevOps Engineer,Onsite,53,Stress Disorder,Medium,3,Back Pain,3,$80K-100K,
6/8/2025,23,Male,North America,Technology,Digital Marketing Specialist,Hybrid,63,ADHD,High,5,Eye Strain,3,$40K-60K,
6/8/2025,48,Male,Europe,Education,Operations Manager,Onsite,38,Depression,Low,4,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/8/2025,29,Male,Europe,Healthcare,Content Writer,Hybrid,45,Anxiety,Medium,4,Shoulder Pain; Eye Strain,1,$60K-80K,
6/8/2025,23,Female,South America,Professional Services,Research Scientist,Onsite,35,Stress Disorder,Medium,4,Back Pain; Eye Strain,2,$60K-80K,
6/8/2025,58,Non-binary,Oceania,Healthcare,Customer Service Manager,Onsite,65,Anxiety,High,2,Back Pain,2,$60K-80K,
6/8/2025,39,Male,Africa,Technology,HR Manager,Hybrid,59,PTSD,High,3,Eye Strain,4,$40K-60K,
6/8/2025,44,Male,Asia,Retail,Customer Service Manager,Hybrid,49,Burnout,Medium,5,Shoulder Pain,3,$60K-80K,
6/8/2025,27,Female,Africa,Finance,Software Engineer,Onsite,35,Anxiety,High,4,None,2,$120K+,
6/8/2025,35,Male,Oceania,Professional Services,Product Manager,Onsite,37,Stress Disorder,Low,3,Shoulder Pain,2,$100K-120K,
6/8/2025,43,Female,North America,Retail,UX Designer,Onsite,45,ADHD,Low,5,Back Pain; Neck Pain,1,$40K-60K,
6/8/2025,47,Male,Oceania,Finance,IT Support,Onsite,56,Depression,Medium,3,Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,2,$60K-80K,
6/8/2025,39,Male,Oceania,Finance,Content Writer,Hybrid,54,ADHD,Low,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,1,$100K-120K,
6/8/2025,58,Female,Asia,Healthcare,Product Manager,Onsite,62,Stress Disorder,Low,3,Eye Strain,2,$100K-120K,
6/8/2025,48,Male,Asia,Professional Services,Marketing Specialist,Hybrid,50,Stress Disorder,Medium,5,Eye Strain; Neck Pain,4,$80K-100K,
6/8/2025,31,Prefer not to say,North America,Retail,Account Manager,Remote,39,Burnout,High,5,Eye Strain; Neck Pain,2,$120K+,
6/8/2025,51,Female,South America,Retail,Research Scientist,Onsite,61,ADHD,High,3,Back Pain; Eye Strain,3,$40K-60K,
6/8/2025,24,Male,Europe,Finance,Data Scientist,Onsite,48,None,High,4,Back Pain; Wrist Pain,2,$60K-80K,
6/8/2025,52,Prefer not to say,Europe,Professional Services,Social Media Manager,Onsite,55,None,Low,4,Back Pain; Eye Strain,1,$40K-60K,
6/8/2025,40,Male,Oceania,Marketing,IT Support,Hybrid,39,Depression,Medium,4,Back Pain; Eye Strain; Neck Pain,4,$100K-120K,
6/8/2025,35,Female,North America,Technology,Marketing Specialist,Onsite,43,ADHD,High,3,Back Pain; Shoulder Pain; Neck Pain; Wrist Pain,3,$40K-60K,
6/8/2025,26,Male,Asia,Technology,Data Analyst,Hybrid,64,None,Medium,3,Back Pain; Eye Strain,2,$40K-60K,
6/8/2025,34,Male,North America,Education,IT Support,Onsite,50,Stress Disorder,Medium,5,Shoulder Pain; Neck Pain,2,$120K+,
6/8/2025,53,Female,South America,Customer Service,Customer Service Manager,Hybrid,61,Burnout,Medium,3,Back Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/8/2025,50,Male,Europe,Professional Services,Software Engineer,Hybrid,46,Burnout,Medium,4,Back Pain,3,$60K-80K,
6/8/2025,60,Female,Africa,Technology,Financial Analyst,Hybrid,54,ADHD,Medium,1,Back Pain; Shoulder Pain; Eye Strain,3,$80K-100K,
6/8/2025,57,Female,North America,Manufacturing,Marketing Specialist,Onsite,45,None,Low,2,Back Pain; Shoulder Pain; Wrist Pain,2,$80K-100K,
6/8/2025,30,Male,Oceania,Professional Services,Consultant,Onsite,51,None,Medium,3,Shoulder Pain; Eye Strain,3,$40K-60K,
6/8/2025,57,Male,Africa,Marketing,DevOps Engineer,Onsite,49,ADHD,Low,3,Eye Strain,2,$120K+,
6/8/2025,53,Male,Asia,Professional Services,Customer Service Manager,Onsite,61,None,High,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,2,$100K-120K,
6/8/2025,58,Female,Europe,Technology,Account Manager,Hybrid,65,None,Medium,4,Back Pain; Shoulder Pain; Neck Pain,4,$80K-100K,
6/8/2025,28,Female,Asia,Customer Service,Research Scientist,Onsite,48,Stress Disorder,Medium,5,Eye Strain,1,$40K-60K,
6/8/2025,34,Female,South America,Professional Services,Account Manager,Hybrid,40,Stress Disorder,Medium,4,Back Pain; Neck Pain,3,$120K+,
6/8/2025,34,Female,Africa,Marketing,Customer Service Manager,Hybrid,64,Burnout,Medium,3,Eye Strain; Wrist Pain,1,$40K-60K,
6/8/2025,58,Non-binary,Europe,Customer Service,Content Writer,Hybrid,56,Anxiety,Medium,2,Back Pain; Eye Strain,5,$60K-80K,
6/8/2025,27,Male,Oceania,Healthcare,Data Scientist,Onsite,58,None,Medium,3,Eye Strain; Neck Pain; Wrist Pain,2,$120K+,
6/8/2025,28,Female,North America,Finance,Customer Service Manager,Onsite,48,ADHD,Low,1,Shoulder Pain,2,$60K-80K,
6/8/2025,47,Male,North America,Manufacturing,Social Media Manager,Remote,42,ADHD,Low,4,Back Pain; Eye Strain,3,$60K-80K,
6/8/2025,55,Female,Africa,Professional Services,Account Manager,Hybrid,45,None,Medium,1,Eye Strain,3,$100K-120K,
6/8/2025,52,Female,North America,Finance,Executive Assistant,Hybrid,51,PTSD,High,1,None,3,$120K+,
6/9/2025,42,Male,North America,Retail,HR Manager,Hybrid,40,None,Medium,1,Back Pain; Shoulder Pain,1,$100K-120K,
6/9/2025,56,Female,Africa,Professional Services,Account Manager,Remote,40,Depression,High,5,Shoulder Pain; Eye Strain; Neck Pain,3,$60K-80K,
6/9/2025,49,Female,North America,Manufacturing,UX Designer,Hybrid,53,Depression,Low,2,Back Pain; Eye Strain; Wrist Pain,2,$60K-80K,
6/9/2025,58,Male,Asia,Professional Services,IT Support,Remote,49,Anxiety,High,1,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,4,$120K+,
6/9/2025,65,Female,Oceania,Finance,Research Scientist,Onsite,57,None,High,1,Shoulder Pain,1,$60K-80K,
6/9/2025,62,Male,Africa,Professional Services,Consultant,Hybrid,54,Stress Disorder,Low,3,Shoulder Pain; Eye Strain; Wrist Pain,1,$60K-80K,
6/9/2025,33,Female,Oceania,Technology,Executive Assistant,Remote,47,Burnout,High,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$60K-80K,
6/9/2025,28,Male,South America,Retail,Executive Assistant,Hybrid,49,ADHD,Low,2,Neck Pain,5,$60K-80K,
6/9/2025,43,Male,Europe,Manufacturing,Executive Assistant,Remote,35,PTSD,High,2,Shoulder Pain,4,$100K-120K,
6/9/2025,47,Female,Asia,Healthcare,Operations Manager,Onsite,47,Burnout,Medium,4,Shoulder Pain,2,$80K-100K,
6/9/2025,43,Male,Oceania,Finance,Digital Marketing Specialist,Onsite,62,PTSD,Medium,3,Back Pain; Eye Strain,3,$80K-100K,
6/9/2025,35,Male,South America,Professional Services,Business Analyst,Hybrid,43,PTSD,High,3,Back Pain; Eye Strain,4,$80K-100K,
6/9/2025,37,Female,South America,Finance,Consultant,Onsite,58,Stress Disorder,High,2,Back Pain; Eye Strain,2,$80K-100K,
6/9/2025,56,Female,Asia,Professional Services,Marketing Specialist,Remote,47,Anxiety,Low,4,Back Pain,5,$60K-80K,
6/9/2025,43,Male,Oceania,Retail,HR Manager,Hybrid,46,Depression,Low,4,Shoulder Pain,4,$80K-100K,
6/9/2025,36,Male,Asia,Professional Services,Social Media Manager,Onsite,56,Stress Disorder,Low,4,Shoulder Pain; Eye Strain,1,$120K+,
6/9/2025,26,Female,North America,Professional Services,IT Support,Hybrid,40,Anxiety,Low,3,Shoulder Pain,5,$80K-100K,
6/9/2025,56,Male,Africa,Education,Business Analyst,Onsite,65,Anxiety,High,5,Back Pain; Shoulder Pain; Eye Strain,2,$80K-100K,
6/9/2025,22,Female,South America,Education,Data Scientist,Onsite,55,None,High,4,Back Pain; Eye Strain,2,$80K-100K,
6/9/2025,64,Female,North America,Healthcare,Executive Assistant,Remote,54,Stress Disorder,Medium,1,Back Pain; Eye Strain,5,$60K-80K,
6/9/2025,40,Female,North America,Professional Services,HR Manager,Onsite,36,Anxiety,Low,4,Shoulder Pain,1,$80K-100K,
6/9/2025,56,Male,Asia,Marketing,Digital Marketing Specialist,Onsite,35,None,Medium,2,Back Pain; Wrist Pain,3,$80K-100K,
6/9/2025,62,Female,Asia,Manufacturing,Customer Service Manager,Onsite,59,ADHD,High,4,Back Pain; Neck Pain,5,$60K-80K,
6/9/2025,31,Female,North America,Finance,Executive Assistant,Onsite,47,None,High,3,Shoulder Pain; Eye Strain; Neck Pain,4,$80K-100K,
6/9/2025,50,Female,Africa,Professional Services,Data Scientist,Hybrid,55,None,High,3,Back Pain; Eye Strain,2,$120K+,
6/9/2025,50,Male,North America,Finance,Data Scientist,Onsite,42,None,Low,3,Back Pain; Shoulder Pain,3,$60K-80K,
6/9/2025,42,Female,South America,Professional Services,Product Manager,Hybrid,37,ADHD,Medium,2,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$80K-100K,
6/9/2025,49,Female,Asia,Customer Service,Product Manager,Onsite,41,Burnout,Medium,4,Back Pain; Shoulder Pain; Wrist Pain,1,$80K-100K,
6/9/2025,48,Female,Asia,Technology,Financial Analyst,Remote,50,Stress Disorder,High,5,Back Pain; Eye Strain,3,$40K-60K,
6/9/2025,56,Female,Asia,Marketing,Account Manager,Remote,61,Anxiety,High,1,Back Pain; Shoulder Pain,4,$80K-100K,
6/9/2025,65,Non-binary,North America,Marketing,Account Manager,Onsite,62,Depression,Medium,5,Back Pain; Eye Strain; Neck Pain,2,$60K-80K,
6/9/2025,49,Female,Europe,Technology,Business Analyst,Hybrid,49,Depression,Low,2,Back Pain; Neck Pain,1,$80K-100K,
6/9/2025,58,Female,South America,Professional Services,Project Manager,Onsite,40,Depression,Low,2,Eye Strain,4,$80K-100K,
6/9/2025,52,Male,Africa,Finance,Customer Service Manager,Hybrid,58,Stress Disorder,Medium,3,Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K,
6/9/2025,50,Female,North America,Technology,Data Scientist,Hybrid,59,ADHD,Low,3,Eye Strain,3,$100K-120K,
6/9/2025,65,Female,Africa,Professional Services,HR Manager,Hybrid,58,Stress Disorder,Medium,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,1,$100K-120K,
6/9/2025,60,Female,Africa,Finance,Product Manager,Onsite,49,Stress Disorder,Medium,3,Shoulder Pain,2,$80K-100K,
6/9/2025,65,Female,Asia,Healthcare,HR Manager,Onsite,40,PTSD,Low,4,Shoulder Pain; Eye Strain; Neck Pain,1,$60K-80K,
6/9/2025,49,Male,South America,Professional Services,Data Scientist,Hybrid,48,Depression,High,4,Back Pain; Shoulder Pain; Neck Pain,3,$40K-60K,
6/9/2025,38,Female,Oceania,Manufacturing,Business Analyst,Remote,57,Anxiety,Medium,3,Back Pain; Neck Pain,4,$40K-60K,
6/9/2025,59,Male,Europe,Professional Services,UX Designer,Onsite,38,ADHD,Low,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$40K-60K,
6/9/2025,46,Male,Oceania,Healthcare,Software Engineer,Onsite,46,None,Medium,2,Back Pain; Shoulder Pain; Wrist Pain,3,$80K-100K,
6/9/2025,58,Male,Oceania,Healthcare,Project Manager,Onsite,46,PTSD,Low,3,Shoulder Pain; Neck Pain,5,$80K-100K,
6/9/2025,32,Female,South America,Customer Service,DevOps Engineer,Remote,46,PTSD,High,5,Shoulder Pain; Neck Pain,3,$100K-120K,
6/9/2025,43,Male,Oceania,Marketing,Research Scientist,Remote,55,Depression,Medium,1,Neck Pain,4,$60K-80K,
6/9/2025,41,Male,South America,Finance,Quality Assurance,Onsite,59,Burnout,Low,1,None,1,$80K-100K,
6/9/2025,43,Female,South America,Professional Services,UX Designer,Hybrid,56,Burnout,High,3,Shoulder Pain; Eye Strain,3,$40K-60K,
6/9/2025,54,Non-binary,Asia,Manufacturing,Data Scientist,Onsite,46,PTSD,Medium,3,Eye Strain,5,$100K-120K,
6/9/2025,22,Non-binary,Oceania,Professional Services,UX Designer,Onsite,56,Anxiety,Low,3,Back Pain; Shoulder Pain; Wrist Pain,2,$60K-80K,
6/9/2025,27,Female,South America,Professional Services,Social Media Manager,Onsite,47,ADHD,High,2,Shoulder Pain; Eye Strain,2,$80K-100K,
6/9/2025,26,Male,Africa,Professional Services,Digital Marketing Specialist,Hybrid,59,None,Low,1,None,3,$40K-60K,
6/9/2025,35,Male,North America,Customer Service,Social Media Manager,Onsite,51,Burnout,High,1,Back Pain,2,$40K-60K,
6/9/2025,31,Male,Europe,Healthcare,Content Writer,Remote,45,PTSD,Low,4,Back Pain; Shoulder Pain; Neck Pain,4,$40K-60K,
6/9/2025,29,Female,Europe,Education,Content Writer,Onsite,64,None,High,1,Back Pain; Shoulder Pain,3,$60K-80K,
6/9/2025,26,Female,Asia,Manufacturing,Quality Assurance,Onsite,43,ADHD,High,4,Back Pain; Eye Strain,1,$60K-80K,
6/9/2025,39,Male,Oceania,Professional Services,Project Manager,Onsite,42,Burnout,High,3,Back Pain; Eye Strain,1,$40K-60K,
6/9/2025,31,Female,Europe,Professional Services,Sales Representative,Hybrid,55,PTSD,Medium,4,Back Pain; Eye Strain; Wrist Pain,3,$100K-120K,
6/9/2025,24,Male,Oceania,Education,Content Writer,Remote,56,Stress Disorder,Low,3,Neck Pain; Wrist Pain,1,$40K-60K,
6/9/2025,49,Female,Oceania,Technology,Research Scientist,Hybrid,55,Burnout,Medium,1,Shoulder Pain; Neck Pain,2,$40K-60K,
6/9/2025,64,Female,North America,Finance,Content Writer,Remote,62,None,High,1,None,3,$40K-60K,
6/9/2025,46,Male,South America,Finance,DevOps Engineer,Onsite,43,Anxiety,Medium,4,Back Pain; Eye Strain,2,$80K-100K,
6/9/2025,25,Female,South America,Customer Service,DevOps Engineer,Onsite,37,Depression,Medium,2,None,2,$60K-80K,
6/9/2025,55,Female,North America,Technology,Digital Marketing Specialist,Remote,59,ADHD,Medium,3,Back Pain; Eye Strain,2,$60K-80K,
6/9/2025,53,Male,South America,Professional Services,DevOps Engineer,Remote,43,Anxiety,High,3,None,3,$100K-120K,
6/9/2025,55,Female,Europe,Professional Services,Operations Manager,Onsite,65,Burnout,Medium,4,Eye Strain; Neck Pain; Wrist Pain,1,$80K-100K,
6/9/2025,29,Female,Asia,Manufacturing,Project Manager,Hybrid,50,ADHD,Low,2,Shoulder Pain; Eye Strain,1,$100K-120K,
6/9/2025,60,Male,North America,Marketing,Social Media Manager,Remote,45,None,Medium,3,None,1,$60K-80K,
6/9/2025,32,Male,Asia,Healthcare,Digital Marketing Specialist,Onsite,62,None,Low,3,Back Pain; Shoulder Pain; Eye Strain,4,$60K-80K,
6/9/2025,45,Female,South America,Technology,Data Scientist,Remote,65,Stress Disorder,High,1,Back Pain; Eye Strain,5,$80K-100K,
6/9/2025,37,Female,Oceania,Education,Executive Assistant,Onsite,58,None,Medium,1,Shoulder Pain; Eye Strain; Neck Pain,4,$80K-100K,
6/9/2025,32,Male,Asia,Technology,Product Manager,Remote,58,Burnout,High,2,Back Pain,3,$100K-120K,
6/9/2025,43,Female,Africa,Professional Services,Marketing Specialist,Onsite,57,None,Medium,5,Back Pain; Shoulder Pain; Eye Strain,1,$40K-60K,
6/9/2025,58,Female,Africa,Healthcare,Sales Representative,Hybrid,46,None,Medium,2,Shoulder Pain; Eye Strain; Neck Pain,3,$60K-80K,
6/9/2025,64,Female,Asia,Manufacturing,Customer Service Manager,Hybrid,64,Depression,High,3,Shoulder Pain,4,$80K-100K,
6/9/2025,40,Female,Africa,Retail,Technical Writer,Hybrid,58,Depression,Medium,3,Back Pain; Eye Strain,4,$40K-60K,
6/9/2025,48,Non-binary,Africa,Technology,Executive Assistant,Onsite,45,ADHD,Low,3,Back Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/9/2025,61,Male,Africa,Technology,IT Support,Onsite,40,Burnout,High,2,Shoulder Pain; Neck Pain,1,$60K-80K,
6/9/2025,40,Male,North America,Finance,Customer Service Manager,Onsite,44,Depression,Medium,2,Back Pain; Eye Strain; Neck Pain; Wrist Pain,3,$40K-60K,
6/9/2025,42,Prefer not to say,Europe,Retail,Executive Assistant,Remote,59,PTSD,High,2,Wrist Pain,4,$60K-80K,
6/9/2025,46,Female,South America,Retail,Content Writer,Onsite,50,ADHD,Medium,3,Back Pain; Eye Strain,2,$80K-100K,
6/9/2025,24,Male,South America,Technology,Sales Representative,Onsite,37,PTSD,Medium,3,Back Pain; Eye Strain; Neck Pain; Wrist Pain,4,$40K-60K,
6/9/2025,50,Male,Europe,Finance,Data Scientist,Onsite,64,Burnout,Medium,5,Back Pain; Eye Strain; Neck Pain,2,$40K-60K,
6/9/2025,24,Female,Europe,Technology,Social Media Manager,Hybrid,41,Stress Disorder,Medium,4,Back Pain; Shoulder Pain,3,$60K-80K,
6/9/2025,59,Male,Africa,Technology,Content Writer,Hybrid,47,PTSD,Medium,4,Neck Pain,3,$60K-80K,
6/9/2025,33,Female,North America,Professional Services,HR Manager,Onsite,64,None,High,1,Back Pain,3,$80K-100K,
6/9/2025,37,Female,Africa,Finance,Project Manager,Onsite,51,Anxiety,High,1,Eye Strain,4,$80K-100K,
6/9/2025,45,Non-binary,Europe,Customer Service,Business Analyst,Hybrid,44,PTSD,High,3,Shoulder Pain; Eye Strain,5,$80K-100K,
6/9/2025,65,Male,Europe,Technology,IT Support,Remote,54,PTSD,High,4,Neck Pain,2,$80K-100K,
6/9/2025,54,Male,Africa,Marketing,Data Analyst,Onsite,58,Burnout,Low,5,Eye Strain,1,$60K-80K,
6/9/2025,39,Female,North America,Retail,Consultant,Onsite,55,None,Medium,3,Back Pain; Eye Strain,2,$80K-100K,
6/9/2025,63,Male,Africa,Education,Data Analyst,Onsite,37,Stress Disorder,Medium,1,Eye Strain,2,$60K-80K,
6/9/2025,49,Male,Oceania,Education,Social Media Manager,Onsite,36,PTSD,Low,4,Back Pain,1,$60K-80K,
6/9/2025,65,Male,Africa,Retail,Customer Service Manager,Hybrid,50,Depression,Low,3,Back Pain,4,$100K-120K,
6/9/2025,23,Male,Asia,Manufacturing,Quality Assurance,Onsite,47,Anxiety,Medium,4,Back Pain; Shoulder Pain; Eye Strain,5,$60K-80K,
6/9/2025,34,Male,North America,Marketing,Software Engineer,Onsite,36,ADHD,Low,5,Shoulder Pain,3,$60K-80K,
6/9/2025,41,Female,North America,Professional Services,Executive Assistant,Remote,44,None,Low,2,Shoulder Pain; Eye Strain,4,$80K-100K,
6/9/2025,52,Female,Oceania,Retail,Digital Marketing Specialist,Hybrid,62,Stress Disorder,High,5,None,2,$40K-60K,
6/9/2025,41,Female,Oceania,Healthcare,Business Analyst,Hybrid,64,Anxiety,Medium,1,Shoulder Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/9/2025,58,Male,Asia,Manufacturing,Sales Representative,Onsite,46,Stress Disorder,Medium,3,None,1,$60K-80K,
6/9/2025,61,Female,Oceania,Finance,Marketing Specialist,Onsite,44,ADHD,Medium,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,1,$60K-80K,
6/9/2025,24,Male,Europe,Customer Service,Operations Manager,Onsite,35,Burnout,High,3,Shoulder Pain; Eye Strain; Neck Pain,3,$40K-60K,
6/9/2025,30,Female,Europe,Manufacturing,Operations Manager,Onsite,65,ADHD,Low,3,Neck Pain,1,$80K-100K,
6/10/2025,30,Male,Oceania,Technology,Technical Writer,Onsite,59,PTSD,High,2,Eye Strain,3,$80K-100K,
6/10/2025,40,Male,North America,Manufacturing,Research Scientist,Onsite,49,Depression,Medium,1,None,4,$80K-100K,
6/10/2025,46,Female,Africa,Technology,Quality Assurance,Hybrid,35,PTSD,High,4,Back Pain; Shoulder Pain,2,$60K-80K,
6/10/2025,56,Female,Oceania,Technology,Executive Assistant,Onsite,41,Anxiety,Low,1,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,1,$80K-100K,
6/10/2025,56,Male,Europe,Manufacturing,HR Manager,Onsite,36,ADHD,Low,3,Shoulder Pain; Wrist Pain,2,$60K-80K,
6/10/2025,29,Male,South America,Education,IT Support,Hybrid,59,PTSD,Medium,4,Eye Strain,5,$60K-80K,
6/10/2025,58,Male,Africa,Professional Services,IT Support,Onsite,35,Depression,Medium,3,Back Pain; Eye Strain; Neck Pain,3,$60K-80K,
6/10/2025,62,Male,North America,Technology,Operations Manager,Remote,57,Burnout,High,3,None,1,$60K-80K,
6/10/2025,34,Female,North America,Manufacturing,Content Writer,Remote,64,None,Medium,3,Shoulder Pain; Eye Strain,4,$80K-100K,
6/10/2025,41,Female,Europe,Healthcare,Executive Assistant,Onsite,60,Burnout,Medium,1,Eye Strain,3,$80K-100K,
6/10/2025,51,Female,Africa,Professional Services,Financial Analyst,Onsite,47,Anxiety,High,4,Back Pain; Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,2,$40K-60K,
6/10/2025,63,Female,Asia,Education,Content Writer,Hybrid,56,Depression,Low,2,Eye Strain,1,$60K-80K,
6/10/2025,26,Female,North America,Customer Service,UX Designer,Remote,52,ADHD,High,3,Shoulder Pain; Eye Strain; Wrist Pain,3,$80K-100K,
6/10/2025,47,Female,Europe,Professional Services,Quality Assurance,Hybrid,58,Anxiety,Medium,2,Shoulder Pain,4,$120K+,
